conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,sentiment,confidence
1944673244310540392,Mon Jul 14 08:20:06 +0000 2025,17,Pacu Jalur Pacu Amarah https://t.co/OEeyxtQkx0,1944673244310540392,https://pbs.twimg.com/amplify_video_thumb/1944671776606126080/img/hcop46NWpbfrP9cF.jpg,,in,,0,0,1,https://x.com/undefined/status/1944673244310540392,1372049891174752259,,pacu jalur pacu amarah,negative,0.7879497408866882
1941391751882866807,Sat Jul 05 07:00:37 +0000 2025,1389,Bocil Pacu Jalur https://t.co/PaHSW3UINb,1941391751882866807,https://pbs.twimg.com/amplify_video_thumb/1941391718412320769/img/vSfZlHwr2DSqhd2W.jpg,,in,,8,5,232,https://x.com/undefined/status/1941391751882866807,1493012581484986372,,bocil pacu jalur,negative,0.965573251247406
1942934052891472154,Wed Jul 09 13:15:19 +0000 2025,30,Tidak boleh menunggu lagi ini saatnya Pacu Jalur masuk bucket list traveler-traveler dunia. https://t.co/azBdDJ8jGt,1942935600732278873,https://pbs.twimg.com/amplify_video_thumb/1942935488353951744/img/XZJY8UsKhgf3WaLm.jpg,GNFI,in,,0,3,3,https://x.com/undefined/status/1942935600732278873,39677695,,tidak boleh menunggu lagi ini saatnya pacu jalur masuk bucket list travelertraveler dunia,positive,0.8407770395278931
1941386027303829786,Sat Jul 05 06:37:52 +0000 2025,24,Momen saat Diego Luna merayakan gol bagi timnas Amerika Serikat di semifinal Piala Emas CONCACAF dengan selebrasi menari ala pacu jalur. Nambah lagi aja nih komoditas ekspor Indonesia. https://t.co/gmFJTQrwhK,1941386027303829786,https://pbs.twimg.com/ext_tw_video_thumb/1941385450460946432/pu/img/NudkrAI64Ss1Z3Eg.jpg,,in,,0,1,3,https://x.com/undefined/status/1941386027303829786,1339234809713868801,,momen saat diego luna merayakan gol bagi timnas amerika serikat di semifinal piala emas concacaf dengan selebrasi menari ala pacu jalur nambah lagi aja nih komoditas ekspor indonesia,neutral,0.9166988134384155
1941048297290158175,Sat Jul 05 08:27:28 +0000 2025,6,Jadwal Pacu Jalur 2025... https://t.co/Jj2euTsluT,1941413606513647789,https://pbs.twimg.com/media/GvFJYvqaAAUJuB_.jpg,ferizandra,in,,0,0,4,https://x.com/undefined/status/1941413606513647789,80559922,,jadwal pacu jalur,neutral,0.9960065484046936
1944414756770857059,Sun Jul 13 15:12:58 +0000 2025,46,Selebrasi ala Pacu Jalur di arena Moto GP https://t.co/2CFmmajAHZ,1944414756770857059,https://pbs.twimg.com/amplify_video_thumb/1944377542988722176/img/b7peTmHhbJn6Cz7V.jpg,,in,,2,4,16,https://x.com/undefined/status/1944414756770857059,108235896,,selebrasi ala pacu jalur di arena moto gp,neutral,0.9968293309211731
1942521680532017605,Tue Jul 08 09:50:33 +0000 2025,9,Lomba balapan perahu Pacu Jalur /pa-chu/ /jha-lugh/ atau /jha-lur/ diadakan di Kota Jalur Kuantan Singingi Riau di setiap tahun sekali dari bulan Juli hingga Agustus menyambut hari Kemerdekaan Indonesia. Lomba balapan ini menggunakan perahu yang dibuat dari kayu Kulim banio https://t.co/pNcgZfSThd,1942521680532017605,https://pbs.twimg.com/ext_tw_video_thumb/1942521594007465984/pu/img/9ZhrIDYxf-g0amML.jpg,,in,,1,1,0,https://x.com/undefined/status/1942521680532017605,1084986231593754624,,lomba balapan perahu pacu jalur pachu jhalugh atau jhalur diadakan di kota jalur kuantan singingi riau di setiap tahun sekali dari bulan juli hingga agustus menyambut hari kemerdekaan indonesia lomba balapan ini menggunakan perahu yang dibuat dari kayu kulim banio,positive,0.6173321008682251
1944469073095463342,Sun Jul 13 18:48:48 +0000 2025,13,Menangi MotoGP Jerman Marc Marquez lakukan selebrasi Pacu Jalur https://t.co/kbbaNoNVTn,1944469073095463342,https://pbs.twimg.com/ext_tw_video_thumb/1944469022180884480/pu/img/3ckh50gVUbugAomd.jpg,,in,,0,0,4,https://x.com/undefined/status/1944469073095463342,1729354223614304256,,menangi motogp jerman marc marquez lakukan selebrasi pacu jalur,neutral,0.9975777268409729
1079403005932462081,Sun Dec 30 15:45:05 +0000 2018,12,[INFOGRAFIS] Pacu Jalur Olahraga Asli Indonesia Pacu jalur merupakan olahraga mendayung perahu menyisiri Sungai Batang Kuantan yang pada masanya memang menjadi jalur utama pelayaran masyarakat di daerah Kuantan Singingi Riau. #InfografisGNFI https://t.co/TFhduGAUU7,1079403005932462081,https://pbs.twimg.com/media/DvrPUAzWoAAmekt.jpg,,in,,4,0,8,https://x.com/undefined/status/1079403005932462081,39677695,,infografis pacu jalur olahraga asli indonesia pacu jalur merupakan olahraga mendayung perahu menyisiri sungai batang kuantan yang pada masanya memang menjadi jalur utama pelayaran masyarakat di daerah kuantan singingi riau,neutral,0.9695520401000977
1942560216588906884,Tue Jul 08 12:23:41 +0000 2025,883,Bocil Pacu Jalur Farming Aura di Yogyakarta https://t.co/xPBRocHA2w,1942560216588906884,https://pbs.twimg.com/ext_tw_video_thumb/1942560165481570304/pu/img/ld79DmrrTlPZKF6Y.jpg,,in,,7,4,166,https://x.com/undefined/status/1942560216588906884,1493012581484986372,,bocil pacu jalur farming aura di yogyakarta,neutral,0.9988099336624146
1944562515301806494,Mon Jul 14 01:00:06 +0000 2025,95,Selebrasi Pacu Jalur dari anak bangsa asli yang beneran jago 🇮🇩,1944562515301806494,,,in,,0,0,19,https://x.com/undefined/status/1944562515301806494,1285938375346675712,,selebrasi pacu jalur dari anak bangsa asli yang beneran jago,neutral,0.4427413046360016
1942131725691437312,Mon Jul 07 08:01:01 +0000 2025,820,Pacu Jalur asal Kuantan Singingi Riau ini bener-bener mendunia. Saatnya dijadikan ajang Internasional https://t.co/Q0kKPoMd1G,1942131725691437312,https://pbs.twimg.com/ext_tw_video_thumb/1942131669567492096/pu/img/8kdp5WF_qbTfIGOu.jpg,,in,,3,21,196,https://x.com/undefined/status/1942131725691437312,1729354223614304256,,pacu jalur asal kuantan singingi riau ini benerbener mendunia saatnya dijadikan ajang internasional,positive,0.9898069500923157
1944464869660704843,Sun Jul 13 18:32:05 +0000 2025,17,Cantik suka om3k https://t.co/WN96QT3PTz https://t.co/YTIzRXW3sd https://t.co/qZ6gZTZOh3 Minggu malam besok senin Pak Rizali pacu jalur tidur sore hadirrrr tim prilly pagii pagiii https://t.co/9whsSklzyU,1944464869660704843,https://pbs.twimg.com/media/GvwgfhsWAAAYpeW.jpg,,in,,0,12,5,https://x.com/undefined/status/1944464869660704843,754605733547741184,,cantik suka omk minggu malam besok senin pak rizali pacu jalur tidur sore hadirrrr tim prilly pagii pagiii,neutral,0.9588136672973633
1942515412404691020,Tue Jul 08 09:25:39 +0000 2025,234,Pemerintah Provinsi Riau mengangkat Rayyan Arkan Dikha sebagai duta pariwisata Riau. Rayyan dinilai berhasil mempromosikan tradisi Pacu Jalur hingga dikenal dunia internasional. Bocah berusia 11 tahun tersebut mendadak viral karena aksi nyentriknya menari di atas perahu dalam https://t.co/2RUj3G9jBU,1942515412404691020,https://pbs.twimg.com/amplify_video_thumb/1942515283257876484/img/aQgwkjkPYrLCf_FW.jpg,,in,,3,12,61,https://x.com/undefined/status/1942515412404691020,57261519,,pemerintah provinsi riau mengangkat rayyan arkan dikha sebagai duta pariwisata riau rayyan dinilai berhasil mempromosikan tradisi pacu jalur hingga dikenal dunia internasional bocah berusia tahun tersebut mendadak viral karena aksi nyentriknya menari di atas perahu dalam,neutral,0.9939042925834656
1944410599003402639,Sun Jul 13 14:56:26 +0000 2025,8,Pacu Jalur merupakan perlombaan perahu tradisional Indonesia yang berasal dari Kuantan Singingi Riau. Perahu Jalur terbuat dari kayu pohon utuh dan memiliki panjang 25-40 meter serta dapat menampung 45-60 pendayung. Pacu Jalur diusulkan sebagai Warisan Budaya Takbenda UNESCO. https://t.co/qcIce71HQF,1944410599003402639,https://pbs.twimg.com/media/GvvvIVAaUAAzu-X.jpg,,in,,0,7,8,https://x.com/undefined/status/1944410599003402639,1324133456012435457,,pacu jalur merupakan perlombaan perahu tradisional indonesia yang berasal dari kuantan singingi riau perahu jalur terbuat dari kayu pohon utuh dan memiliki panjang meter serta dapat menampung pendayung pacu jalur diusulkan sebagai warisan budaya takbenda unesco,positive,0.5466414093971252
1944398072898793554,Sun Jul 13 14:11:41 +0000 2025,71,Tarian Pacu Jalur dulu https://t.co/0NenkSsVDM,1944399336856531032,https://pbs.twimg.com/ext_tw_video_thumb/1944399305756061696/pu/img/KN-jai958Noxfl43.jpg,idn_abroad,in,,0,1,5,https://x.com/undefined/status/1944399336856531032,1495747302358917126,,tarian pacu jalur dulu,neutral,0.5147518515586853
1944048156897161438,Sat Jul 12 14:56:13 +0000 2025,4,Bikin video animasi Pacu Jalur susah banget. Blm nemu cara spy bisa bikin tarian bocah Aura Farming yg pas. https://t.co/tuZHVbnIcB,1944048156897161438,https://pbs.twimg.com/amplify_video_thumb/1944047969512095744/img/Wb8WDesVKNo9rygh.jpg,,in,,0,0,1,https://x.com/undefined/status/1944048156897161438,1702052671988154368,,bikin video animasi pacu jalur susah banget blm nemu cara spy bisa bikin tarian bocah aura farming yg pas,positive,0.7782032489776611
1944668992272290016,Mon Jul 14 08:03:12 +0000 2025,9,siapa sangka anak-anak ini tau trend pacu jalur https://t.co/jjXIbefFzZ,1944668992272290016,https://pbs.twimg.com/ext_tw_video_thumb/1944668935468531713/pu/img/-eZbFVVUO7cTUntk.jpg,,in,,0,0,0,https://x.com/undefined/status/1944668992272290016,215162965,,siapa sangka anakanak ini tau trend pacu jalur,positive,0.8269970417022705
1944437582126817733,Sun Jul 13 16:43:40 +0000 2025,120,Minggu pemprov kaltim tim prilly ready besok senin pak rizali sheila dara pacu jalur hadirrr timothy https://t.co/jcAkb1aIY3 https://t.co/qxczRAIT8h,1944437582126817733,https://pbs.twimg.com/media/GvwHrIlbcAAefNn.jpg,,in,,0,33,78,https://x.com/undefined/status/1944437582126817733,294964916,,minggu pemprov kaltim tim prilly ready besok senin pak rizali sheila dara pacu jalur hadirrr timothy,neutral,0.9987925291061401
1944664418916405447,Mon Jul 14 07:45:02 +0000 2025,11,GW TANYA SIAPA YG NGAJARIN TREND PACU JALUR KE RIIZE HEHHH!!! NGAKUU #Aurafarming https://t.co/7ooxYG1lCo,1944664418916405447,https://pbs.twimg.com/ext_tw_video_thumb/1944664376310407168/pu/img/JF4ahlzpusV8PzIJ.jpg,,in,,1,0,2,https://x.com/undefined/status/1944664418916405447,547325559,,gw tanya siapa yg ngajarin trend pacu jalur ke riize hehhh ngakuu,neutral,0.8085787296295166
1942034075839016989,Mon Jul 07 01:32:59 +0000 2025,11,Rayyan Arkhan Dhikka. Ia anak sungai. Sejak kecil hidup dg air kayu &amp; semangat komunitas. Ayahnya mantan jago Pacu Jalur kakaknya juga Togak Luan. Ini bukan trend ini takdir. Gen Aura Nusantara. Rayyan bikin kita bangga jd orang Indonesia tanpa harus aneka gimmick di Eropa https://t.co/37dPhwdK4J,1942034075839016989,https://pbs.twimg.com/ext_tw_video_thumb/1942034048664420352/pu/img/CAQyRhhduXibbfwG.jpg,,in,,0,1,4,https://x.com/undefined/status/1942034075839016989,1603630713932169221,,rayyan arkhan dhikka ia anak sungai sejak kecil hidup dg air kayu amp semangat komunitas ayahnya mantan jago pacu jalur kakaknya juga togak luan ini bukan trend ini takdir gen aura nusantara rayyan bikin kita bangga jd orang indonesia tanpa harus aneka gimmick di eropa,positive,0.9697954058647156
1944580945874423964,Mon Jul 14 02:13:20 +0000 2025,15,DIKA pencipta tarian PACU JALUR Kalau MULYONO pencipta apa dong? https://t.co/OnUWgsxgxK,1944580945874423964,https://pbs.twimg.com/media/GvyKD1BXEAAEHvd.jpg,,in,,0,8,1,https://x.com/undefined/status/1944580945874423964,1462301251199143936,,dika pencipta tarian pacu jalur kalau mulyono pencipta apa dong,neutral,0.9933131337165833
1941910669433205050,Sun Jul 06 17:22:37 +0000 2025,23,Wakil Presiden Indonesia @gibran_tweet memposting Pacu Jalur. Bukti bahwa tren aura farming semakin viral dan mendunia #boatkid https://t.co/ejFFo7TNVu,1941910669433205050,https://pbs.twimg.com/ext_tw_video_thumb/1941910634515271680/pu/img/qKMYlhA_8G4tLlbv.jpg,,in,,4,1,6,https://x.com/undefined/status/1941910669433205050,1050930733,,wakil presiden indonesia memposting pacu jalur bukti bahwa tren aura farming semakin viral dan mendunia,neutral,0.9966865181922913
1944676845535789261,Mon Jul 14 08:34:24 +0000 2025,20,CT pertama yang pake pp pacu jalur dan nickname emote perahu sejak pacu jalur 1M Mari kita ramaikan koin yang berasal dari indonesia 🇮🇩 #BoatKid #PacuJalur #AuraFarming https://t.co/ULRE8SJ7yF,1944676845535789261,https://pbs.twimg.com/media/GvzhR-qa0AAxZVG.jpg,,in,,0,5,0,https://x.com/undefined/status/1944676845535789261,1737695023901368320,,ct pertama yang pake pp pacu jalur dan nickname emote perahu sejak pacu jalur m mari kita ramaikan koin yang berasal dari indonesia,neutral,0.608478844165802
1944705057657614839,Mon Jul 14 10:26:31 +0000 2025,171,Tarian Pacu Jalur tampil di Champs-Élysées Paris dalam latihan parade jelang Bastille Day. Letkol Inf Eka Wira Dharmawan alias King Sparko memimpin prajurit TNI dan tentara Perancis menari bersama. Aksi ini jadi bagian dari kerja sama militer sekaligus bentuk apresiasi budaya https://t.co/ZNgzBmrPUB,1944705057657614839,https://pbs.twimg.com/amplify_video_thumb/1944703082023075840/img/tPGxyC-qx-Yl3rx0.jpg,,in,,7,5,26,https://x.com/undefined/status/1944705057657614839,23343960,,tarian pacu jalur tampil di champsélysées paris dalam latihan parade jelang bastille day letkol inf eka wira dharmawan alias king sparko memimpin prajurit tni dan tentara perancis menari bersama aksi ini jadi bagian dari kerja sama militer sekaligus bentuk apresiasi budaya,neutral,0.9778934717178345
1944018656054125037,Sat Jul 12 12:59:00 +0000 2025,5,Rayyan Arkan Dhika Bocah Pacu Jalur yang viral di media sosial dinobatkan menjadi duta pariwisata Provinsi Riau. https://t.co/bt1vmTieqg,1944018656054125037,https://pbs.twimg.com/media/GvqEp8zWsAAT4RQ.jpg,,in,,0,0,2,https://x.com/undefined/status/1944018656054125037,786549338818224128,,rayyan arkan dhika bocah pacu jalur yang viral di media sosial dinobatkan menjadi duta pariwisata provinsi riau,neutral,0.9985559582710266
1944362833782931930,Sun Jul 13 11:46:38 +0000 2025,17,Atlet Pekan Olahraga Nasional (PON) asal Riau kecewa dengan tindakan Gubernur Riau Abdul Wahid yang memberikan bantuan biaya pendidikan sebesar Rp 20 juta kepada Rayyan Arkan Dikha (11) bocah viral aura farming Pacu Jalur asal Kuantan Singingi (Kuansing) Riau. Seperti https://t.co/bsjPv1ZiYZ,1944362833782931930,https://pbs.twimg.com/ext_tw_video_thumb/1944362808860184576/pu/img/wo41zMlmTHNfivMV.jpg,,in,,1,0,1,https://x.com/undefined/status/1944362833782931930,1604860300573802497,,atlet pekan olahraga nasional pon asal riau kecewa dengan tindakan gubernur riau abdul wahid yang memberikan bantuan biaya pendidikan sebesar rp juta kepada rayyan arkan dikha bocah viral aura farming pacu jalur asal kuantan singingi kuansing riau seperti,neutral,0.5947738885879517
1943564790984556885,Fri Jul 11 06:55:30 +0000 2025,5,Festival Pacu Jalur di Kuantan Singingi Riau akan semakin meriah pada tahun 2025. Pasalnya penyanyi asal Amerika Serikat Melly Mike dijadwalkan hadir untuk memeriahkan festival budaya tersebut. Kehadirannya tentu menjadi daya tarik tersendiri bagi festival yang telah menjadi https://t.co/543DkYzN3Q,1943564790984556885,https://pbs.twimg.com/media/GvjtmGyWgAAIwey.jpg,,in,,0,0,1,https://x.com/undefined/status/1943564790984556885,47596019,,festival pacu jalur di kuantan singingi riau akan semakin meriah pada tahun pasalnya penyanyi asal amerika serikat melly mike dijadwalkan hadir untuk memeriahkan festival budaya tersebut kehadirannya tentu menjadi daya tarik tersendiri bagi festival yang telah menjadi,positive,0.7957594394683838
1941732888161964328,Sun Jul 06 05:36:10 +0000 2025,126,Setelah viral sampai ke luar negeri aksi bocah penari Pacu Jalur Riau yg disebut juga Tren Aura Farming kini muncul sejumlah klaim sepihak yang menyebutkan bahwa tradisi lomba dayung sampan fenomenal itu itu berasal dari Malaysia Thailand Vietnam hingga Filipina. Klaim https://t.co/qduWn0GP2J,1941732888161964328,https://pbs.twimg.com/ext_tw_video_thumb/1941732803197988864/pu/img/iPVeXEpJms52HBAk.jpg,,in,,0,2,3,https://x.com/undefined/status/1941732888161964328,1357226411832954880,,setelah viral sampai ke luar negeri aksi bocah penari pacu jalur riau yg disebut juga tren aura farming kini muncul sejumlah klaim sepihak yang menyebutkan bahwa tradisi lomba dayung sampan fenomenal itu itu berasal dari malaysia thailand vietnam hingga filipina klaim,neutral,0.8533919453620911
1944758785698119815,Mon Jul 14 14:00:01 +0000 2025,8,Menteri Kebudayaan Fadli Zon memberikan beasiswa Rp 20 juta kepada Rayyan Arkan Dikha anak coki dalam perlombaan Pacu Jalur di Kabupaten Kuantan Singingi Riau pada 9 Juli 2025. Selengkapnya: https://t.co/Fg1IytF7ba #tempodotco https://t.co/86LSx5sn80,1944758785698119815,https://pbs.twimg.com/amplify_video_thumb/1944628173116985344/img/2QWbycZUWO3Y-Vzm.jpg,,in,,0,2,4,https://x.com/undefined/status/1944758785698119815,18129942,,menteri kebudayaan fadli zon memberikan beasiswa rp juta kepada rayyan arkan dikha anak coki dalam perlombaan pacu jalur di kabupaten kuantan singingi riau pada juli selengkapnya,neutral,0.9989224672317505
1944677018190168183,Mon Jul 14 08:35:06 +0000 2025,818,ENHYPEN JOIN TREND SOUND INDONESIA 1. ALL MEMB : abang jago sorry bang jago ampun bang jago 2. SUNGHOON JAKE : velocity 3. SUNOO : dengan goyang goyang pinggulnya ling eling eling ling get lost get lost 4. JUNGWON : tung tung sahur 5. 02z : pacu jalur https://t.co/Hl6g7hxMSW,1944677018190168183,https://pbs.twimg.com/amplify_video_thumb/1944676917816516609/img/QTf0M4LsyVckrTLQ.jpg,,in,,19,9,332,https://x.com/undefined/status/1944677018190168183,1468490365866938369,,enhypen join trend sound indonesia all memb abang jago sorry bang jago ampun bang jago sunghoon jake velocity sunoo dengan goyang goyang pinggulnya ling eling eling ling get lost get lost jungwon tung tung sahur z pacu jalur,positive,0.988678514957428
1943501415265243414,Fri Jul 11 02:43:40 +0000 2025,10,Siapa yang kemarin nungguin hasil ngobrol seru di kemenpar.ri soal Festival Pacu Jalur? Yuk intip kompilasi videonya bersama: ️Menteri Pariwisata (widi.wardhana) ️Wakil Menteri Pariwisata (niluhpuspa) ️Penari Pacu Jalur viral dari Kuansing (rayyanarkandikha) https://t.co/HMPzfPax06,1943501415265243414,https://pbs.twimg.com/amplify_video_thumb/1943500766070640640/img/8rKD9I3JjcNaZbGP.jpg,,in,,3,3,4,https://x.com/undefined/status/1943501415265243414,3259539990,,siapa yang kemarin nungguin hasil ngobrol seru di kemenparri soal festival pacu jalur yuk intip kompilasi videonya bersama menteri pariwisata widiwardhana wakil menteri pariwisata niluhpuspa penari pacu jalur viral dari kuansing rayyanarkandikha,neutral,0.9983236193656921
1942613550863651071,Tue Jul 08 15:55:37 +0000 2025,2,Baru viral dikit netizen Malaysia langsung klaim Pacu Jalur budaya mereka. Padahal tradisi ini udah eksis di Kuantan Singingi sejak abad ke-17 dan diakui resmi sebagai Warisan Budaya Tak Benda Indonesia sejak 2014. Budaya itu dijaga bukan dicomot! https://t.co/H8f2BrLsFl,1942613550863651071,https://pbs.twimg.com/media/GvWMG3baYAQ0vwZ.jpg,,in,,0,4,0,https://x.com/undefined/status/1942613550863651071,1466673559829311488,,baru viral dikit netizen malaysia langsung klaim pacu jalur budaya mereka padahal tradisi ini udah eksis di kuantan singingi sejak abad ke dan diakui resmi sebagai warisan budaya tak benda indonesia sejak budaya itu dijaga bukan dicomot,positive,0.9251684546470642
1944645834295193710,Mon Jul 14 06:31:11 +0000 2025,48,Marc Márquez ngga cuma juara tapi juga bawa budaya! 🇮🇩 Selebrasi aura farming -nya di Sachsenring jadi momen paling ikonik di MotoGP tahun ini. Dari Pacu Jalur Riau ke podium tertinggi The King is back with full energy! https://t.co/EhLtnq7Rpa,1944645834295193710,https://pbs.twimg.com/amplify_video_thumb/1944645768524218368/img/OYRUoRva0btsiVxe.jpg,,in,,1,46,1,https://x.com/undefined/status/1944645834295193710,1634769303311646720,,marc márquez ngga cuma juara tapi juga bawa budaya selebrasi aura farming nya di sachsenring jadi momen paling ikonik di motogp tahun ini dari pacu jalur riau ke podium tertinggi the king is back with full energy,positive,0.9904176592826843
1943913212279501074,Sat Jul 12 06:00:00 +0000 2025,422,Rayyan Arkan Dikha disebut kelelahan setelah viral berkat aksi aura farming saat Pacu Jalur. Sang ibu Rani Ridawati menyebut Dikha sampai menangis karena kelelahan setelah diundang ke berbagai acara. &gt;&gt; https://t.co/9khXpdigIZ https://t.co/gRMzRlHBgd,1943913212279501074,https://pbs.twimg.com/amplify_video_thumb/1943882298673295360/img/P5oVopfnVYC6wSaq.jpg,,in,,101,73,120,https://x.com/undefined/status/1943913212279501074,69183155,,rayyan arkan dikha disebut kelelahan setelah viral berkat aksi aura farming saat pacu jalur sang ibu rani ridawati menyebut dikha sampai menangis karena kelelahan setelah diundang ke berbagai acara gtgt,neutral,0.9841581583023071
1942146424726229251,Mon Jul 07 08:59:25 +0000 2025,20,Tren Aura Farming gerakan tari energik yang terinspirasi dari aksi anak-anak Riau saat lomba Pacu Jalur mendadak viral dan mendunia. Video seorang bocah menari di atas perahu sambil diiringi lagu Young Black &amp; Rich menjadi pemicu tren ini di media sosial sejak awal Juli 2025. https://t.co/ysnRUycUyU,1942146424726229251,https://pbs.twimg.com/amplify_video_thumb/1942145634120921088/img/6o9XzKo5ljHo-MzN.jpg,,in,,0,0,5,https://x.com/undefined/status/1942146424726229251,46693036,,tren aura farming gerakan tari energik yang terinspirasi dari aksi anakanak riau saat lomba pacu jalur mendadak viral dan mendunia video seorang bocah menari di atas perahu sambil diiringi lagu young black amp rich menjadi pemicu tren ini di media sosial sejak awal juli,neutral,0.8491147756576538
1944714347885768898,Mon Jul 14 11:03:41 +0000 2025,2,Pacu Jalur bukan cuma milik Kuantan. Ia bisa jadi simbol baru Indonesia: Komunal enerjik unik. Asal dikelola serius bukan cuma viral lalu dilupakan. #pacujalur Dapatkan Ebook Gratis &amp; Seputar Marketing dan Bisnis hanya di Komunitas Consumeri https://t.co/aFlmadn2RQ https://t.co/6aN31WiXSo,1944714410976538685,https://pbs.twimg.com/media/Gv0DcjCX0AABjpX.jpg,consumeri_id,in,,0,0,0,https://x.com/undefined/status/1944714410976538685,2762631714,,pacu jalur bukan cuma milik kuantan ia bisa jadi simbol baru indonesia komunal enerjik unik asal dikelola serius bukan cuma viral lalu dilupakan dapatkan ebook gratis amp seputar marketing dan bisnis hanya di komunitas consumeri,positive,0.9935460686683655
1944381626072371369,Sun Jul 13 14:09:40 +0000 2025,51,@FearedBuck Rayyan Arkhan Dhikka. Ia anak sungai. Sejak kecil hidup dg air kayu &amp; semangat komunitas. Ayahnya mantan jago Pacu Jalur kakaknya juga Togak Luan. Ini bukan trend ini takdir. Gen Aura Nusantara. Rayyan bikin kita bangga jd orang Indonesia tanpa harus aneka gimmick di Eropa https://t.co/Iyew2PDghd,1944398829521949125,https://pbs.twimg.com/media/GvvkZq4W8AAM_f9.jpg,FearedBuck,in,,0,2,2,https://x.com/undefined/status/1944398829521949125,1434940861100527622,,rayyan arkhan dhikka ia anak sungai sejak kecil hidup dg air kayu amp semangat komunitas ayahnya mantan jago pacu jalur kakaknya juga togak luan ini bukan trend ini takdir gen aura nusantara rayyan bikin kita bangga jd orang indonesia tanpa harus aneka gimmick di eropa,positive,0.9697954058647156
1943597150035648962,Fri Jul 11 09:04:05 +0000 2025,10,i got smiski pacu jalur https://t.co/EgJSJhfQnv,1943597150035648962,https://pbs.twimg.com/media/GvkLTBZaoAAhJvl.jpg,,in,,1,0,0,https://x.com/undefined/status/1943597150035648962,1163409955459747840,,i got smiski pacu jalur,neutral,0.8276993036270142
1942444757105725671,Tue Jul 08 04:44:53 +0000 2025,34,benner guwe udeh jade ges. wdyt. yang bilang ai gw suru dance pacu jalur aura farming. https://t.co/OEUr01QQmO,1942444757105725671,https://pbs.twimg.com/media/GvTzM-aboAAFDR9.jpg,,in,,0,15,0,https://x.com/undefined/status/1942444757105725671,1910707069415747584,,benner guwe udeh jade ges wdyt yang bilang ai gw suru dance pacu jalur aura farming,neutral,0.47691187262535095
1943530721521401982,Fri Jul 11 04:40:07 +0000 2025,237,INI ORANG DEMEN BANGET PACU JALUR HERAN https://t.co/scz9TBIZJH,1943530721521401982,https://pbs.twimg.com/ext_tw_video_thumb/1943521352993923072/pu/img/20lM9eCCMcYtzEEd.jpg,,in,,3,0,48,https://x.com/undefined/status/1943530721521401982,1440586752578580494,,ini orang demen banget pacu jalur heran,positive,0.8759530186653137
1943887617235595546,Sat Jul 12 04:20:42 +0000 2025,5,Atlet-atlet kelas dunia pada tahun ini kembali membuat keviralan bocah pacu jalur kian membahana seiring lagu Young Black &amp; Rick dari Melly Mike yang mendunia. Berikut lima atlet top dunia yang mengikuti joget Rayyan tersebut. (1/2) https://t.co/BxBezn0fpG,1943888221261508855,https://pbs.twimg.com/ext_tw_video_thumb/1943887886236917760/pu/img/c6jtubdCvfwxh1g_.jpg,infoPKU,in,,0,1,2,https://x.com/undefined/status/1943888221261508855,168590064,,atletatlet kelas dunia pada tahun ini kembali membuat keviralan bocah pacu jalur kian membahana seiring lagu young black amp rick dari melly mike yang mendunia berikut lima atlet top dunia yang mengikuti joget rayyan tersebut,neutral,0.9731714129447937
1944724190147555376,Mon Jul 14 11:42:32 +0000 2025,699,gemini juga bisa pacu jalur https://t.co/dVAc3hthX5,1944724190147555376,https://pbs.twimg.com/amplify_video_thumb/1944724122602500096/img/CAthpL9oZ5hvBQuT.jpg,,in,,23,7,274,https://x.com/undefined/status/1944724190147555376,1631513377695727617,,gemini juga bisa pacu jalur,neutral,0.9973188042640686
1942590163894559005,Tue Jul 08 14:22:41 +0000 2025,10,TIBA² BGT PACU JALUR LU ALEK https://t.co/DaTYHlcTlG,1942590163894559005,https://pbs.twimg.com/amplify_video_thumb/1942578858659590144/img/gei68IOGVCDALCbw.jpg,,in,,0,8,1,https://x.com/undefined/status/1942590163894559005,1838536400876244993,,tiba² bgt pacu jalur lu alek,negative,0.9989129304885864
1942827438804983816,Wed Jul 09 06:34:02 +0000 2025,8,7. Kejelasan apakah pacu jalur sudah terdaftar UNESCO? Berdasarkan penjelasan menbud @fadlizon sudah dalam website https://t.co/uq8Io9Og81 pun tercatat di tahun 2015. Tapi di website resmi unesco https://t.co/ERIhvzV8G3 ga ada ditemukan yang namanya pacu jalur. https://t.co/7VEHXAup71,1942834613501718604,https://pbs.twimg.com/media/GvZVwftaYAAYcZH.jpg,mojadispiderman,in,,0,0,2,https://x.com/undefined/status/1942834613501718604,1829372425299165184,,kejelasan apakah pacu jalur sudah terdaftar unesco berdasarkan penjelasan menbud sudah dalam website pun tercatat di tahun tapi di website resmi unesco ga ada ditemukan yang namanya pacu jalur,negative,0.9776031374931335
1945014897831563455,Tue Jul 15 06:57:42 +0000 2025,8, Latah ngonten tidak pada tempatnya sih. https://t.co/goouaWD0Ub https://t.co/peI8WsYMwE,1945014897831563455,https://pbs.twimg.com/media/Gv4UvddWcAAN2m4.jpg,,in,,0,2,1,https://x.com/undefined/status/1945014897831563455,2650421658,,latah ngonten tidak pada tempatnya sih,negative,0.9991484880447388
